Turbine_ID,Compressor_ID,Date,Fuel_Consumption_m3,CO2_Emissions_kg,NOx_Emissions_kg,SOx_Emissions_kg,Power_Output_MW,Operating_Hours,Load_Factor,Temperature_C,Pressure_Ratio,Fuel_Type,Location,Manufacturer
TURB-1163,COMP-1163,2026-03-08,3589.64,25993.08,938.81,2383.4,363.91,58332,0.94,707.67,12.17,Diesel,Site B,GE
TURB-1164,COMP-1164,2026-03-09,4358.06,33126.48,2683.96,2183.98,159.64,53693,0.6,61.53,3.11,Hydrogen,Site B,Solar
TURB-1165,COMP-1165,2026-03-10,5812.03,12243.66,2626.62,747.03,380.57,96280,0.96,108.17,12.36,Diesel,Site A,Siemens
TURB-1166,COMP-1166,2026-03-11,9873.25,21980.03,4752.58,1548.17,197.17,72808,0.95,502.95,18.47,Hydrogen,Site A,Solar
TURB-1167,COMP-1167,2026-03-12,7053.42,28656.08,3875.95,1916.41,485.97,91772,0.61,711.18,19.68,Diesel,Site C,Solar
TURB-1168,COMP-1168,2026-03-13,9354.89,19018.14,2823.23,1351.57,134.86,37218,0.84,835.13,7.95,Diesel,Site C,Mitsubishi
TURB-1169,COMP-1169,2026-03-14,9557.67,3553.6,3708.38,867.41,97.31,9229,0.59,335.85,7.78,Natural Gas,Site A,Mitsubishi
TURB-1170,COMP-1170,2026-03-15,7831.19,21999.9,4248.06,496.87,440.54,16266,0.84,763.66,24.72,Natural Gas,Site A,Siemens
TURB-1171,COMP-1171,2026-03-16,507.53,7812.44,1684.77,2410.61,253.43,65313,0.53,474.55,4.24,Natural Gas,Site D,Solar
TURB-1172,COMP-1172,2026-03-17,2776.2,39415.95,693.74,555.25,374.61,54565,0.93,689.45,16.67,Natural Gas,Site C,Mitsubishi
TURB-1173,COMP-1173,2026-03-18,8087.09,25768.68,4074.65,2038.39,475.59,65965,0.91,819.96,18.81,Diesel,Site D,GE
TURB-1174,COMP-1174,2026-03-19,235.23,48355.15,1037.66,376.27,106.67,10294,0.59,338.7,19.68,Diesel,Site B,Siemens
TURB-1175,COMP-1175,2026-03-20,4906.35,18951.99,1771.76,2471.02,59.07,58239,0.72,462.15,17.15,Natural Gas,Site A,Siemens
TURB-1176,COMP-1176,2026-03-21,7685.96,14003.29,4418.66,876.72,116.09,43347,0.63,686.04,11.26,Hydrogen,Site A,Siemens
TURB-1177,COMP-1177,2026-03-22,9316.23,49881.87,3359.04,1957.49,66.23,26176,0.56,316.22,4.28,Natural Gas,Site D,GE
TURB-1178,COMP-1178,2026-03-23,4466.36,16837.61,525.99,423.62,481.38,18481,0.51,1131.04,14.93,Diesel,Site D,Mitsubishi
TURB-1179,COMP-1179,2026-03-24,8309.36,20576.35,1292.27,1806.6,359.58,63732,0.65,882.22,15.35,Hydrogen,Site B,Siemens
TURB-1180,COMP-1180,2026-03-25,4619.62,1478.46,861.01,1741.36,331.35,95143,0.97,772.66,16.83,Diesel,Site D,Mitsubishi
TURB-1181,COMP-1181,2026-03-26,1511.54,11368.24,255.87,980.27,476.29,79684,0.94,888.65,23.3,Hydrogen,Site D,Mitsubishi
TURB-1182,COMP-1182,2026-03-27,4623.77,39006.53,1162.75,148.74,489.44,93712,0.72,319.24,11.82,Diesel,Site D,GE
TURB-1183,COMP-1183,2026-03-28,4474.17,35573.42,3273.22,1059.51,457.38,86376,0.64,57.52,24.03,Natural Gas,Site D,Solar
TURB-1184,COMP-1184,2026-03-29,5294.19,20647.72,168.36,1421.35,333.28,76977,0.65,794.46,6.55,Natural Gas,Site D,Mitsubishi
TURB-1185,COMP-1185,2026-03-30,9311.89,46000.46,4815.87,185.25,253.4,13771,0.85,1159.35,7.48,Diesel,Site B,Mitsubishi
TURB-1186,COMP-1186,2026-03-31,6220.03,27621.38,1244.59,709.28,31.52,40289,0.63,807.5,4.47,Hydrogen,Site B,GE
TURB-1187,COMP-1187,2026-04-01,990.91,31820.43,1529.94,2448.86,439.72,6288,0.91,250.2,3.27,Hydrogen,Site D,GE
TURB-1188,COMP-1188,2026-04-02,4364.23,40372.46,270.6,2303.76,59.06,11788,0.68,1037.38,12.4,Diesel,Site B,Solar
TURB-1189,COMP-1189,2026-04-03,4611.86,35467.44,441.16,2053.3,52.2,35767,0.53,715.79,16.41,Diesel,Site A,Siemens
TURB-1190,COMP-1190,2026-04-04,8277.66,8316.15,4993.81,417.85,331.53,92718,0.56,760.19,10.73,Natural Gas,Site C,Mitsubishi
TURB-1191,COMP-1191,2026-04-05,5219.19,24428.89,1737.67,1044.11,417.37,59322,0.89,640.31,14.47,Diesel,Site B,Mitsubishi
TURB-1192,COMP-1192,2026-04-06,4380.03,30571.84,3430.59,558.14,345.9,38041,0.89,894.14,10.93,Natural Gas,Site C,Solar
TURB-1193,COMP-1193,2026-04-07,1430.8,3495.36,3779.68,577.76,188.85,34690,0.7,1153.08,2.55,Diesel,Site B,Siemens
TURB-1194,COMP-1194,2026-04-08,7820.62,13029.75,2518.48,2206.85,416.42,48294,1.0,480.94,5.59,Natural Gas,Site B,Mitsubishi
TURB-1195,COMP-1195,2026-04-09,7738.0,39384.98,2367.03,1060.14,12.65,44046,0.61,717.97,7.8,Natural Gas,Site A,Siemens
TURB-1196,COMP-1196,2026-04-10,2083.53,47800.53,1746.09,2130.0,90.69,67696,0.6,1032.34,16.42,Natural Gas,Site C,Mitsubishi
TURB-1197,COMP-1197,2026-04-11,6641.22,49036.89,3539.39,948.19,255.5,88861,0.76,1060.72,21.83,Natural Gas,Site D,Solar
TURB-1198,COMP-1198,2026-04-12,930.05,36186.23,2674.67,182.69,440.22,44011,0.78,996.54,5.77,Hydrogen,Site C,Solar
TURB-1199,COMP-1199,2026-04-13,5821.23,35415.22,2191.82,379.3,60.85,62448,0.71,694.93,6.82,Hydrogen,Site D,Mitsubishi
TURB-1200,COMP-1200,2026-04-14,5474.89,35604.94,843.22,160.11,256.11,36145,0.79,1126.66,18.31,Diesel,Site D,Solar
TURB-1201,COMP-1201,2026-04-15,1337.36,15517.62,3371.46,733.1,110.84,90541,0.95,245.38,23.97,Hydrogen,Site A,Solar
TURB-1202,COMP-1202,2026-04-16,6660.08,21139.16,2241.02,1320.38,115.82,99269,0.73,283.67,9.8,Natural Gas,Site A,Mitsubishi
TURB-1203,COMP-1203,2026-04-17,960.11,9787.08,611.05,589.04,422.35,6939,1.0,299.66,9.02,Hydrogen,Site D,GE
TURB-1204,COMP-1204,2026-04-18,8149.48,24039.08,1780.38,1466.36,92.27,21963,0.97,512.78,9.99,Natural Gas,Site B,GE
TURB-1205,COMP-1205,2026-04-19,1604.3,2990.33,323.74,771.09,43.36,85516,0.85,817.4,5.5,Natural Gas,Site C,GE
TURB-1206,COMP-1206,2026-04-20,4322.9,41616.52,703.92,1242.13,51.9,19376,0.85,533.91,13.07,Diesel,Site B,Siemens
TURB-1207,COMP-1207,2026-04-21,8523.72,47425.47,4968.5,818.3,181.59,88463,0.86,1142.33,14.27,Natural Gas,Site A,Siemens
TURB-1208,COMP-1208,2026-04-22,740.78,7769.2,3977.74,1517.04,275.18,57128,0.93,326.73,5.2,Hydrogen,Site B,Mitsubishi
TURB-1209,COMP-1209,2026-04-23,8030.52,24757.15,4939.99,1607.91,15.62,44490,0.92,986.54,6.76,Natural Gas,Site B,Siemens
TURB-1210,COMP-1210,2026-04-24,7498.66,22536.72,4708.41,2155.77,496.94,28132,0.86,949.34,6.25,Natural Gas,Site C,Mitsubishi
TURB-1211,COMP-1211,2026-04-25,2988.32,37542.96,4792.93,2071.66,470.09,67318,0.91,430.62,15.74,Diesel,Site D,Siemens
TURB-1212,COMP-1212,2026-04-26,8967.14,26205.52,2445.96,1398.31,238.01,26570,0.72,591.27,18.22,Hydrogen,Site A,Mitsubishi
TURB-1213,COMP-1213,2026-04-27,9157.62,22893.73,3417.8,1024.54,81.68,77377,0.75,925.83,8.68,Diesel,Site C,Mitsubishi
TURB-1214,COMP-1214,2026-04-28,7342.65,7846.22,160.54,567.06,89.05,55066,0.95,1032.35,19.49,Diesel,Site A,Siemens
TURB-1215,COMP-1215,2026-04-29,8286.88,15008.61,1961.27,1563.45,200.93,5466,0.55,834.85,22.87,Diesel,Site C,Mitsubishi
TURB-1216,COMP-1216,2026-04-30,1535.58,29800.67,3409.33,1387.02,457.18,53075,0.89,1110.57,13.68,Hydrogen,Site D,GE
TURB-1217,COMP-1217,2026-05-01,4478.27,2995.34,854.11,142.03,212.24,83434,0.84,763.11,22.88,Hydrogen,Site A,Siemens
TURB-1218,COMP-1218,2026-05-02,9701.87,17349.18,4486.15,141.57,199.79,87319,0.57,516.77,16.22,Natural Gas,Site B,Mitsubishi
TURB-1219,COMP-1219,2026-05-03,1047.73,8019.23,625.12,417.69,459.86,37379,0.71,766.48,6.1,Natural Gas,Site B,Mitsubishi
TURB-1220,COMP-1220,2026-05-04,4219.04,4728.41,4205.78,1807.38,496.93,36918,0.86,753.79,7.54,Hydrogen,Site A,Siemens
TURB-1221,COMP-1221,2026-05-05,9624.11,21885.92,3114.68,2155.15,198.09,73313,0.86,685.29,15.37,Diesel,Site D,Mitsubishi
TURB-1222,COMP-1222,2026-05-06,5901.82,15970.06,4312.89,112.59,481.64,61534,0.85,402.29,6.79,Hydrogen,Site C,GE
TURB-1223,COMP-1223,2026-05-07,385.78,29022.38,1197.34,2054.6,73.57,73812,0.58,817.34,1.59,Natural Gas,Site D,Siemens
TURB-1224,COMP-1224,2026-05-08,8536.88,11043.0,3222.98,1190.17,107.87,62824,0.89,970.85,7.61,Natural Gas,Site B,Solar
TURB-1225,COMP-1225,2026-05-09,3296.41,3717.73,1192.12,1032.99,223.02,88382,0.57,1152.65,2.71,Diesel,Site D,Mitsubishi
TURB-1226,COMP-1226,2026-05-10,455.83,2720.64,1381.02,1384.46,197.45,75688,0.99,622.14,22.6,Hydrogen,Site D,Siemens
TURB-1227,COMP-1227,2026-05-11,8326.27,22157.06,656.59,2345.62,122.66,14766,0.58,915.16,17.64,Natural Gas,Site A,Mitsubishi
TURB-1228,COMP-1228,2026-05-12,7481.82,1383.73,4285.94,1443.78,243.13,37273,0.8,972.25,2.19,Hydrogen,Site B,Solar
TURB-1229,COMP-1229,2026-05-13,5357.16,3744.07,4030.47,306.22,369.6,16626,0.89,825.16,2.64,Diesel,Site D,Siemens
TURB-1230,COMP-1230,2026-05-14,3694.74,17827.18,1479.75,1205.85,86.82,18793,0.5,485.83,2.18,Natural Gas,Site D,GE
TURB-1231,COMP-1231,2026-05-15,7609.06,47090.22,980.6,2445.72,188.27,39356,0.86,873.55,20.22,Diesel,Site B,Solar
TURB-1232,COMP-1232,2026-05-16,6020.31,36053.07,4011.98,450.13,25.03,82227,0.61,1174.19,19.97,Diesel,Site B,Solar
TURB-1233,COMP-1233,2026-05-17,2431.26,37238.67,2371.0,1182.34,478.03,10775,0.59,747.47,18.84,Natural Gas,Site A,Solar
TURB-1234,COMP-1234,2026-05-18,8808.73,9362.21,1706.77,1757.82,382.83,44617,0.54,898.85,5.03,Hydrogen,Site D,Solar
TURB-1235,COMP-1235,2026-05-19,5386.92,28948.12,3439.04,944.19,169.64,40274,0.6,322.43,24.69,Natural Gas,Site B,GE
TURB-1236,COMP-1236,2026-05-20,8594.75,12318.4,1986.23,1934.21,95.21,18162,0.8,803.1,21.37,Natural Gas,Site B,GE
TURB-1237,COMP-1237,2026-05-21,919.18,26396.6,3667.45,569.8,269.92,16430,1.0,89.32,16.61,Natural Gas,Site C,Mitsubishi
TURB-1238,COMP-1238,2026-05-22,2370.14,40853.58,1125.87,279.2,119.94,81295,0.78,1005.29,17.48,Hydrogen,Site A,Solar
TURB-1239,COMP-1239,2026-05-23,3207.56,22150.72,2883.09,856.24,275.88,84808,0.8,304.12,10.52,Hydrogen,Site C,Siemens
TURB-1240,COMP-1240,2026-05-24,8470.3,12205.22,4386.9,2178.09,209.45,58244,0.69,125.12,14.91,Diesel,Site C,GE
TURB-1241,COMP-1241,2026-05-25,8732.76,16093.95,4075.88,1799.84,282.19,74625,0.52,254.24,9.6,Diesel,Site C,Solar
TURB-1242,COMP-1242,2026-05-26,7734.2,24997.93,4723.36,2458.44,273.38,21134,0.87,590.36,18.29,Diesel,Site D,Siemens
TURB-1243,COMP-1243,2026-05-27,5867.07,40690.97,203.34,858.02,12.6,8148,0.54,98.65,9.39,Diesel,Site A,Mitsubishi
TURB-1244,COMP-1244,2026-05-28,4608.38,32054.88,4649.65,1280.97,353.3,77164,0.86,90.09,23.84,Hydrogen,Site A,GE
TURB-1245,COMP-1245,2026-05-29,1037.28,47820.57,1278.15,1087.27,297.85,51791,0.92,636.72,24.24,Hydrogen,Site C,Siemens
TURB-1246,COMP-1246,2026-05-30,6589.64,48856.3,4727.72,1243.88,306.48,69606,0.61,703.56,7.45,Natural Gas,Site A,Mitsubishi
TURB-1247,COMP-1247,2026-05-31,8369.8,16341.25,1350.58,397.1,143.6,35325,0.89,416.33,20.85,Natural Gas,Site C,GE
TURB-1248,COMP-1248,2026-06-01,8605.09,33348.71,1017.3,533.03,477.31,27734,0.96,69.35,3.88,Diesel,Site D,GE
TURB-1249,COMP-1249,2026-06-02,2486.19,35708.81,3175.88,1276.44,193.15,19393,0.78,578.54,7.53,Hydrogen,Site C,GE
TURB-1250,COMP-1250,2026-06-03,5910.85,28437.99,3660.74,2422.05,129.61,9514,0.71,1106.48,7.69,Diesel,Site C,Siemens
TURB-1251,COMP-1251,2026-06-04,9440.77,40376.07,4814.3,2364.43,25.71,17577,0.78,607.0,16.14,Hydrogen,Site A,Siemens
TURB-1252,COMP-1252,2026-06-05,8551.32,14527.61,1575.69,280.29,301.71,99394,0.9,571.37,23.08,Diesel,Site C,Siemens
TURB-1253,COMP-1253,2026-06-06,1657.26,38324.81,2315.08,1477.61,418.77,75623,0.81,692.31,8.48,Hydrogen,Site B,Solar
TURB-1254,COMP-1254,2026-06-07,3982.58,13308.48,3063.25,1569.68,103.9,68146,0.78,239.37,11.49,Hydrogen,Site D,Siemens
TURB-1255,COMP-1255,2026-06-08,1069.86,27605.5,4136.67,1608.03,343.88,6604,0.7,973.47,10.67,Hydrogen,Site C,Mitsubishi
TURB-1256,COMP-1256,2026-06-09,8347.88,6541.2,3929.62,1623.03,12.09,7641,0.51,88.21,10.44,Natural Gas,Site B,Mitsubishi
TURB-1257,COMP-1257,2026-06-10,6107.11,34589.01,4724.65,200.59,301.5,33098,0.57,114.74,15.04,Diesel,Site B,Mitsubishi
TURB-1258,COMP-1258,2026-06-11,7034.49,42978.2,2755.72,1292.84,44.64,43702,0.76,114.59,17.32,Hydrogen,Site A,Siemens
TURB-1259,COMP-1259,2026-06-12,1730.01,37311.51,4126.3,55.53,449.47,66764,0.82,961.49,10.85,Hydrogen,Site D,Siemens
TURB-1260,COMP-1260,2026-06-13,7286.02,47724.55,4036.69,2299.23,150.0,14314,0.59,473.51,20.45,Natural Gas,Site C,Solar
TURB-1261,COMP-1261,2026-06-14,2331.1,49450.63,1114.03,91.41,250.21,49366,0.84,789.74,15.32,Natural Gas,Site D,Mitsubishi
TURB-1262,COMP-1262,2026-06-15,9732.05,23582.51,1787.11,1954.47,201.76,58185,0.76,141.47,7.89,Hydrogen,Site D,GE
TURB-1263,COMP-1263,2026-06-16,8763.27,8585.58,1079.23,638.38,293.52,70512,0.84,927.08,10.23,Hydrogen,Site C,GE
TURB-1264,COMP-1264,2026-06-17,258.55,35914.37,306.73,1486.66,163.66,83342,0.76,435.0,24.15,Natural Gas,Site D,Siemens
TURB-1265,COMP-1265,2026-06-18,6768.06,21608.01,4266.02,1156.17,463.35,4247,0.71,297.86,15.66,Hydrogen,Site D,Siemens
TURB-1266,COMP-1266,2026-06-19,3436.33,19807.2,4519.4,1382.37,169.34,87263,0.66,871.98,13.27,Hydrogen,Site A,Solar
TURB-1267,COMP-1267,2026-06-20,6878.03,9901.09,2162.62,1522.94,266.46,95407,0.58,124.15,7.31,Diesel,Site C,GE
TURB-1268,COMP-1268,2026-06-21,1848.98,2986.24,1887.98,2458.93,206.57,9984,0.54,609.12,14.03,Hydrogen,Site C,Siemens
TURB-1269,COMP-1269,2026-06-22,2803.22,38432.34,2406.51,1964.72,123.03,80129,0.93,490.6,3.42,Diesel,Site C,Siemens
TURB-1270,COMP-1270,2026-06-23,558.32,24609.63,3179.21,2013.85,495.34,24476,0.77,902.45,10.9,Natural Gas,Site D,GE
TURB-1271,COMP-1271,2026-06-24,3748.83,20461.51,4937.53,2247.17,340.42,17946,0.99,784.83,21.86,Natural Gas,Site D,Mitsubishi
TURB-1272,COMP-1272,2026-06-25,6072.54,18975.64,4370.84,2281.62,260.97,28175,0.92,1075.34,11.65,Hydrogen,Site B,Solar
TURB-1273,COMP-1273,2026-06-26,8689.74,25710.77,896.42,2140.36,327.59,95650,0.56,885.76,21.28,Diesel,Site A,Siemens
TURB-1274,COMP-1274,2026-06-27,2188.68,37365.08,4397.99,1886.36,259.72,32856,0.94,528.01,2.44,Hydrogen,Site A,Siemens
TURB-1275,COMP-1275,2026-06-28,8795.4,22276.52,2475.52,51.79,380.54,17259,0.89,262.98,4.76,Hydrogen,Site C,Siemens
TURB-1276,COMP-1276,2026-06-29,8051.18,5672.06,4045.06,1523.94,115.45,9497,0.99,567.62,18.74,Diesel,Site C,Solar
TURB-1277,COMP-1277,2026-06-30,6515.67,13670.46,4241.0,212.06,494.07,50344,0.94,242.05,18.99,Diesel,Site C,Siemens
TURB-1278,COMP-1278,2026-07-01,8623.57,7529.86,1953.19,80.22,154.85,3777,0.68,180.36,16.68,Natural Gas,Site A,Mitsubishi
TURB-1279,COMP-1279,2026-07-02,3327.58,10313.36,237.71,99.56,205.91,85303,0.82,106.12,23.15,Natural Gas,Site A,GE
TURB-1280,COMP-1280,2026-07-03,9423.68,43854.41,1887.63,2338.97,484.95,12507,0.82,673.48,13.91,Hydrogen,Site A,Siemens
TURB-1281,COMP-1281,2026-07-04,1874.89,9429.39,246.91,752.67,135.32,15478,0.97,701.14,18.58,Diesel,Site C,Solar
TURB-1282,COMP-1282,2026-07-05,5827.11,36576.32,2618.7,1444.91,92.87,94982,0.59,803.61,7.88,Natural Gas,Site A,Siemens
TURB-1283,COMP-1283,2026-07-06,4723.39,15802.77,4750.89,516.58,316.38,22420,0.72,1069.81,15.93,Hydrogen,Site B,Solar
TURB-1284,COMP-1284,2026-07-07,7528.69,45165.22,4437.04,1904.83,482.76,75427,0.79,1099.91,19.68,Hydrogen,Site C,GE
TURB-1285,COMP-1285,2026-07-08,3552.71,31485.15,1979.05,2029.08,496.37,11504,0.5,441.88,17.89,Hydrogen,Site A,Mitsubishi
TURB-1286,COMP-1286,2026-07-09,9199.59,34064.24,3807.12,916.96,126.81,2173,0.57,781.63,20.51,Diesel,Site A,Siemens
TURB-1287,COMP-1287,2026-07-10,1052.63,26739.22,3681.68,77.61,158.22,54689,0.82,581.45,10.97,Natural Gas,Site C,Solar
TURB-1288,COMP-1288,2026-07-11,6171.59,46427.85,2930.67,1607.88,395.89,76788,0.74,915.6,8.14,Natural Gas,Site D,Siemens
TURB-1289,COMP-1289,2026-07-12,833.38,8731.77,3552.29,2192.77,85.74,91905,0.63,873.93,7.98,Diesel,Site D,Mitsubishi
TURB-1290,COMP-1290,2026-07-13,9720.58,15031.2,4526.46,362.53,169.48,65122,0.59,274.71,20.39,Natural Gas,Site C,Siemens
TURB-1291,COMP-1291,2026-07-14,2102.76,45322.99,1478.15,1769.22,281.15,55422,0.88,250.07,21.57,Natural Gas,Site B,Siemens
TURB-1292,COMP-1292,2026-07-15,7750.61,49460.67,960.92,703.2,128.55,32638,0.75,181.3,6.39,Natural Gas,Site D,Mitsubishi
TURB-1293,COMP-1293,2026-07-16,7317.15,38745.4,1676.34,1117.23,22.46,54999,0.64,191.29,10.24,Diesel,Site B,Mitsubishi
TURB-1294,COMP-1294,2026-07-17,9762.5,11413.49,3093.93,867.67,19.51,42007,0.67,332.86,23.13,Natural Gas,Site C,Mitsubishi
TURB-1295,COMP-1295,2026-07-18,9345.56,45507.49,2464.44,2271.0,486.02,35469,0.88,452.13,1.82,Diesel,Site C,Solar
TURB-1296,COMP-1296,2026-07-19,8725.87,9222.62,3394.17,784.83,247.83,25409,0.69,764.1,9.67,Diesel,Site D,Mitsubishi
TURB-1297,COMP-1297,2026-07-20,6469.27,43871.16,2283.77,2401.09,486.31,64443,0.7,907.91,15.92,Hydrogen,Site B,Siemens
TURB-1298,COMP-1298,2026-07-21,5263.43,19770.07,3290.83,332.28,195.81,81709,0.76,210.14,4.96,Natural Gas,Site A,Solar
TURB-1299,COMP-1299,2026-07-22,2103.37,3351.21,534.6,2311.58,411.31,48113,0.53,340.45,17.61,Diesel,Site D,GE
TURB-1300,COMP-1300,2026-07-23,6373.49,30978.25,2226.73,1669.12,78.51,87104,0.86,730.44,8.37,Diesel,Site B,Solar
TURB-1301,COMP-1301,2026-07-24,7194.41,19099.82,3263.7,702.27,37.07,78722,0.55,921.89,23.66,Hydrogen,Site C,Mitsubishi
TURB-1302,COMP-1302,2026-07-25,9437.55,1942.56,1527.27,113.48,182.03,73840,0.94,993.72,3.25,Natural Gas,Site C,GE
TURB-1303,COMP-1303,2026-07-26,2894.25,8386.59,1682.81,418.71,29.77,96399,0.77,490.97,21.87,Natural Gas,Site C,Siemens
TURB-1304,COMP-1304,2026-07-27,3644.95,23340.88,199.34,2329.53,248.4,45499,0.97,562.9,15.62,Diesel,Site D,GE
TURB-1305,COMP-1305,2026-07-28,4547.1,32961.68,3954.79,1272.16,323.05,40598,0.7,829.58,16.05,Natural Gas,Site C,Solar
TURB-1306,COMP-1306,2026-07-29,6945.33,2609.19,2479.35,1464.06,67.62,14980,0.99,369.86,1.87,Natural Gas,Site C,Siemens
TURB-1307,COMP-1307,2026-07-30,8434.98,26518.17,916.16,2081.35,217.22,57791,0.8,144.9,22.79,Natural Gas,Site B,Siemens
TURB-1308,COMP-1308,2026-07-31,2652.45,3306.46,3188.46,1579.0,456.43,17485,0.56,559.69,21.46,Diesel,Site D,Siemens
TURB-1309,COMP-1309,2026-08-01,5447.81,45217.51,685.34,541.84,287.23,45951,0.78,1183.48,12.04,Diesel,Site A,GE
TURB-1310,COMP-1310,2026-08-02,2593.41,35643.51,2378.29,1453.91,252.57,30534,0.53,479.57,12.89,Natural Gas,Site B,Siemens
TURB-1311,COMP-1311,2026-08-03,4697.97,5112.53,760.06,1655.82,325.68,3587,0.72,393.07,8.33,Natural Gas,Site B,Mitsubishi
TURB-1312,COMP-1312,2026-08-04,9350.56,25874.78,3415.48,631.87,444.43,7482,0.84,995.92,9.23,Natural Gas,Site C,Solar
TURB-1313,COMP-1313,2026-08-05,8837.14,37020.32,1026.75,2332.52,404.19,4249,0.57,1105.85,12.72,Diesel,Site C,GE
TURB-1314,COMP-1314,2026-08-06,4665.67,15110.24,4773.69,483.41,134.33,6280,0.58,947.82,3.34,Hydrogen,Site D,Mitsubishi
TURB-1315,COMP-1315,2026-08-07,3730.09,10201.54,3048.02,1794.44,26.54,50345,0.88,652.24,3.33,Natural Gas,Site C,GE
TURB-1316,COMP-1316,2026-08-08,5494.23,34109.36,208.54,2270.55,155.25,42596,0.64,1071.62,20.69,Hydrogen,Site C,Solar
TURB-1317,COMP-1317,2026-08-09,7359.68,39165.52,2157.01,858.8,451.45,2905,0.93,728.36,10.38,Natural Gas,Site A,Mitsubishi
TURB-1318,COMP-1318,2026-08-10,1258.04,20639.36,886.26,2135.85,225.99,14301,0.81,389.55,24.52,Natural Gas,Site B,Solar
TURB-1319,COMP-1319,2026-08-11,2344.38,12774.52,3065.5,1496.84,377.26,50068,0.77,1127.43,3.55,Natural Gas,Site A,Mitsubishi
TURB-1320,COMP-1320,2026-08-12,1290.44,47154.74,3849.46,795.86,389.59,41162,0.7,805.39,23.52,Hydrogen,Site A,Mitsubishi
TURB-1321,COMP-1321,2026-08-13,284.39,27276.93,1611.41,1842.36,312.77,46842,0.98,203.63,16.78,Diesel,Site A,Siemens
TURB-1322,COMP-1322,2026-08-14,7860.98,25021.05,3410.19,1061.86,101.83,36433,0.81,436.12,8.74,Diesel,Site A,GE
TURB-1323,COMP-1323,2026-08-15,3810.9,36805.81,4369.08,544.72,264.07,83999,0.54,808.66,7.76,Diesel,Site D,Mitsubishi
TURB-1324,COMP-1324,2026-08-16,7665.86,44909.04,4535.98,2296.65,241.15,44780,0.7,1012.89,23.95,Hydrogen,Site D,GE
TURB-1325,COMP-1325,2026-08-17,5013.24,15980.89,702.22,1285.76,323.56,82475,0.56,1187.09,9.47,Diesel,Site A,Siemens
TURB-1326,COMP-1326,2026-08-18,6887.19,40831.57,1839.81,1993.36,420.23,94041,0.87,282.86,13.87,Natural Gas,Site C,GE
TURB-1327,COMP-1327,2026-08-19,5029.45,46737.07,1437.72,2368.58,26.02,54889,0.62,976.15,23.94,Natural Gas,Site A,Solar
TURB-1328,COMP-1328,2026-08-20,4922.05,48127.14,2895.86,1848.5,169.79,59658,0.51,186.15,6.36,Hydrogen,Site A,Mitsubishi
TURB-1329,COMP-1329,2026-08-21,8877.41,34700.31,4098.98,1200.95,378.36,69998,1.0,833.7,5.79,Diesel,Site B,Mitsubishi
TURB-1330,COMP-1330,2026-08-22,6416.61,38772.07,3255.18,2150.32,413.27,9729,0.74,173.1,6.57,Diesel,Site A,Mitsubishi
TURB-1331,COMP-1331,2026-08-23,1190.82,42282.87,4916.81,1492.14,98.36,50735,0.52,694.32,7.04,Hydrogen,Site D,GE
TURB-1332,COMP-1332,2026-08-24,5726.78,39826.15,293.58,296.27,184.01,84768,0.73,650.87,18.07,Natural Gas,Site D,Mitsubishi
TURB-1333,COMP-1333,2026-08-25,1487.2,10171.07,1075.33,1548.72,255.37,9496,0.64,1078.4,5.55,Hydrogen,Site A,Mitsubishi
TURB-1334,COMP-1334,2026-08-26,5857.34,1111.26,4271.69,63.2,294.72,90824,0.86,667.45,2.44,Natural Gas,Site B,Mitsubishi
TURB-1335,COMP-1335,2026-08-27,6641.14,29116.51,2024.07,2440.58,203.76,44963,0.5,873.83,18.41,Natural Gas,Site B,Solar
TURB-1336,COMP-1336,2026-08-28,2015.4,31619.66,3916.02,1325.98,359.29,6642,0.57,1043.32,24.14,Natural Gas,Site D,Siemens
TURB-1337,COMP-1337,2026-08-29,1688.37,12065.72,4861.22,275.93,232.37,3517,0.68,212.0,14.32,Natural Gas,Site B,GE
TURB-1338,COMP-1338,2026-08-30,1914.27,10181.99,2992.14,783.88,172.65,60341,0.7,185.6,10.04,Diesel,Site D,Siemens
TURB-1339,COMP-1339,2026-08-31,8250.27,27081.5,3363.29,1664.0,218.06,56159,0.74,188.75,2.23,Diesel,Site C,Siemens
TURB-1340,COMP-1340,2026-09-01,1665.33,44765.69,1983.99,757.54,92.99,44508,0.68,423.25,14.91,Hydrogen,Site C,Mitsubishi
TURB-1341,COMP-1341,2026-09-02,7826.45,10202.43,4506.15,1081.35,80.83,17795,0.7,498.2,9.21,Hydrogen,Site D,GE
TURB-1342,COMP-1342,2026-09-03,298.18,43875.8,3384.58,782.19,315.17,92314,0.74,94.37,16.77,Diesel,Site C,Solar
TURB-1343,COMP-1343,2026-09-04,8263.29,43286.69,3059.44,1591.01,211.15,16809,0.97,336.58,23.96,Natural Gas,Site D,Siemens
TURB-1344,COMP-1344,2026-09-05,2508.15,13266.48,235.39,746.03,471.47,64183,0.76,57.88,2.03,Diesel,Site A,GE
TURB-1345,COMP-1345,2026-09-06,1965.1,40087.88,2523.62,2041.97,176.26,46326,0.72,269.72,17.73,Hydrogen,Site A,GE
TURB-1346,COMP-1346,2026-09-07,6345.22,47975.13,4975.96,1825.28,324.9,87457,0.52,501.85,17.32,Natural Gas,Site D,Solar
